question,answer
What is 16540 plus 99006?,115546
What is 97163 plus 35501?,132664
What is 10690 plus 94402?,105092
What is 91673 plus 80995?,172668
What is 90604 plus 36604?,127208
What is 78528 plus 96533?,175061
What is 28911 plus 533?,29444
What is 18799 plus 27149?,45948
What is 97037 plus 75691?,172728
What is 88532 plus 442?,88974
What is 54813 plus 16666?,71479
What is 19067 plus 63565?,82632
What is 70588 plus 5382?,75970
What is 65971 plus 41778?,107749
What is 28834 plus 87793?,116627
What is 22859 plus 59850?,82709
What is 41498 plus 87053?,128551
What is 58011 plus 30335?,88346
What is 85086 plus 83537?,168623
What is 96206 plus 36089?,132295
What is 88510 plus 92732?,181242
What is 24739 plus 13157?,37896
What is 45849 plus 64244?,110093
What is 35672 plus 46219?,81891
What is 70601 plus 77153?,147754
What is 37057 plus 28556?,65613
What is 37452 plus 72400?,109852
What is 51441 plus 8582?,60023
What is 22963 plus 49226?,72189
What is 14915 plus 77332?,92247
What is 85419 plus 12478?,97897
What is 67752 plus 18150?,85902
What is 93809 plus 60400?,154209
What is 18898 plus 55385?,74283
What is 34288 plus 96148?,130436
What is 70275 plus 25569?,95844
What is 99793 plus 23283?,123076
What is 96870 plus 8969?,105839
What is 34742 plus 57736?,92478
What is 42867 plus 49305?,92172
What is 67092 plus 6719?,73811
What is 45131 plus 51120?,96251
What is 96417 plus 94625?,191042
What is 50325 plus 72034?,122359
What is 16497 plus 93040?,109537
What is 93381 plus 70921?,164302
What is 74610 plus 19915?,94525
What is 85991 plus 4559?,90550
What is 40028 plus 80832?,120860
What is 58153 plus 67665?,125818
What is 99799 plus 75426?,175225
What is 54507 plus 27542?,82049
What is 61434 plus 26666?,88100
What is 51305 plus 11498?,62803
What is 12788 plus 70163?,82951
What is 52705 plus 15938?,68643
What is 66416 plus 88275?,154691
What is 61153 plus 98227?,159380
What is 85648 plus 22010?,107658
What is 4231 plus 26412?,30643
What is 30541 plus 31550?,62091
What is 12469 plus 78447?,90916
What is 49542 plus 53279?,102821
What is 9130 plus 71823?,80953
What is 27868 plus 68896?,96764
What is 26045 plus 28638?,54683
What is 64459 plus 11908?,76367
What is 25095 plus 13059?,38154
What is 67266 plus 17068?,84334
What is 79140 plus 25599?,104739
What is 72120 plus 75605?,147725
What is 68130 plus 83759?,151889
What is 81398 plus 56575?,137973
What is 78742 plus 51760?,130502
What is 84020 plus 34353?,118373
What is 88166 plus 61779?,149945
What is 83892 plus 82614?,166506
What is 79018 plus 3784?,82802
What is 45979 plus 45268?,91247
What is 26988 plus 92019?,119007
What is 84475 plus 4543?,89018
What is 25899 plus 57742?,83641
What is 28212 plus 67888?,96100
What is 89405 plus 27792?,117197
What is 919 plus 18788?,19707
What is 31011 plus 59472?,90483
What is 61845 plus 11981?,73826
What is 79203 plus 36184?,115387
What is 85060 plus 38013?,123073
What is 51404 plus 43128?,94532
What is 96732 plus 94456?,191188
What is 87068 plus 93653?,180721
What is 38988 plus 87930?,126918
What is 11623 plus 80515?,92138
What is 16316 plus 65056?,81372
What is 48571 plus 80295?,128866
What is 81443 plus 85730?,167173
What is 11581 plus 30159?,41740
What is 17838 plus 53655?,71493
What is 31466 plus 2336?,33802
What is 63559 plus 37081?,100640
What is 18871 plus 67790?,86661
What is 83014 plus 48517?,131531
What is 96889 plus 88757?,185646
What is 19082 plus 15172?,34254
What is 66568 plus 42135?,108703
What is 41968 plus 89584?,131552
What is 94985 plus 9907?,104892
What is 47119 plus 25115?,72234
What is 26244 plus 38691?,64935
What is 68346 plus 91398?,159744
What is 55554 plus 85331?,140885
What is 95113 plus 96684?,191797
What is 49656 plus 51742?,101398
What is 4650 plus 18707?,23357
What is 57786 plus 10106?,67892
What is 37721 plus 82503?,120224
What is 86666 plus 20324?,106990
What is 69037 plus 24645?,93682
What is 78952 plus 64130?,143082
What is 45865 plus 20361?,66226
What is 76730 plus 19477?,96207
What is 75054 plus 56281?,131335
What is 34717 plus 97132?,131849
What is 27734 plus 15305?,43039
What is 20680 plus 18257?,38937
What is 57860 plus 70284?,128144
What is 55550 plus 23523?,79073
What is 5021 plus 39174?,44195
What is 98311 plus 61629?,159940
What is 75090 plus 11178?,86268
What is 89451 plus 48060?,137511
What is 84854 plus 12913?,97767
What is 13238 plus 64785?,78023
What is 32196 plus 68213?,100409
What is 5600 plus 3946?,9546
What is 93145 plus 89599?,182744
What is 77246 plus 11307?,88553
What is 61034 plus 34084?,95118
What is 96616 plus 76787?,173403
What is 33666 plus 92106?,125772
What is 73726 plus 49331?,123057
What is 21295 plus 31141?,52436
What is 81959 plus 15987?,97946
What is 88975 plus 76175?,165150
What is 95388 plus 67866?,163254
What is 20952 plus 65099?,86051
What is 85221 plus 82319?,167540
What is 31875 plus 1724?,33599
What is 29684 plus 18814?,48498
What is 92663 plus 78783?,171446
What is 88449 plus 18908?,107357
What is 83470 plus 20230?,103700
What is 77599 plus 81345?,158944
What is 23240 plus 8901?,32141
What is 13841 plus 36626?,50467
What is 12512 plus 35328?,47840
What is 81652 plus 61319?,142971
What is 75654 plus 33812?,109466
What is 75801 plus 55030?,130831
What is 5439 plus 92831?,98270
What is 9796 plus 18528?,28324
What is 59180 plus 7682?,66862
What is 45486 plus 43628?,89114
What is 33284 plus 83525?,116809
What is 53450 plus 51181?,104631
What is 2906 plus 38860?,41766
What is 85577 plus 31701?,117278
What is 27826 plus 11684?,39510
What is 77667 plus 94481?,172148
What is 18873 plus 32487?,51360
What is 68536 plus 27918?,96454
What is 59372 plus 41900?,101272
What is 1400 plus 32831?,34231
What is 55159 plus 75791?,130950
What is 68061 plus 71790?,139851
What is 16930 plus 93166?,110096
What is 43501 plus 93812?,137313
What is 74643 plus 85954?,160597
What is 69897 plus 50887?,120784
What is 26271 plus 39090?,65361
What is 12443 plus 58347?,70790
What is 85071 plus 83320?,168391
What is 35347 plus 31051?,66398
What is 84840 plus 34317?,119157
What is 40144 plus 11099?,51243
What is 48224 plus 18999?,67223
What is 58974 plus 3442?,62416
What is 50635 plus 84321?,134956
What is 58628 plus 6811?,65439
What is 82777 plus 37400?,120177
What is 66898 plus 81527?,148425
What is 55557 plus 61368?,116925
What is 80122 plus 74573?,154695
What is 97464 plus 67837?,165301
What is 25513 plus 21013?,46526
What is 986 plus 34968?,35954
What is 14021 plus 50448?,64469
What is 92793 plus 33698?,126491
What is 25931 plus 63543?,89474
What is 61712 plus 34699?,96411
What is 67552 plus 52973?,120525
What is 17394 plus 79780?,97174
What is 65196 plus 35144?,100340
What is 22542 plus 90961?,113503
What is 2037 plus 27230?,29267
What is 44418 plus 34303?,78721
What is 92864 plus 92662?,185526
What is 14321 plus 86186?,100507
What is 4089 plus 57157?,61246
What is 40650 plus 42283?,82933
What is 81531 plus 94446?,175977
What is 25236 plus 43309?,68545
What is 53779 plus 16713?,70492
What is 84013 plus 16243?,100256
What is 32763 plus 46856?,79619
What is 99769 plus 94505?,194274
What is 61915 plus 57856?,119771
What is 22775 plus 90075?,112850
What is 46404 plus 56057?,102461
What is 57194 plus 53757?,110951
What is 47792 plus 76556?,124348
What is 13836 plus 11507?,25343
What is 73090 plus 59353?,132443
What is 17172 plus 12590?,29762
What is 2038 plus 68799?,70837
What is 91854 plus 50627?,142481
What is 85797 plus 62915?,148712
What is 31122 plus 51551?,82673
What is 83502 plus 94479?,177981
What is 12665 plus 55293?,67958
What is 7508 plus 88514?,96022
What is 38840 plus 78745?,117585
What is 22337 plus 39501?,61838
What is 36511 plus 69053?,105564
What is 16308 plus 73125?,89433
What is 87659 plus 88837?,176496
What is 44220 plus 17?,44237
What is 18933 plus 199?,19132
What is 12211 plus 44473?,56684
What is 98708 plus 44267?,142975
What is 59288 plus 26004?,85292
What is 31819 plus 49084?,80903
What is 87746 plus 74907?,162653
What is 60453 plus 34278?,94731
What is 71546 plus 22440?,93986
What is 58946 plus 52471?,111417
What is 1946 plus 13533?,15479
What is 620 plus 14042?,14662
What is 43205 plus 94990?,138195
