question,answer
What is 1557 minus 8219?,-6662
What is 8109 minus 2369?,5740
What is 4117 minus 5257?,-1140
What is 3105 minus 1896?,1209
What is 3980 minus 5777?,-1797
What is 6543 minus 1689?,4854
What is 4502 minus 6354?,-1852
What is 9131 minus 5847?,3284
What is 524 minus 5439?,-4915
What is 3794 minus 6456?,-2662
What is 552 minus 6899?,-6347
What is 8799 minus 4426?,4373
What is 2609 minus 4291?,-1682
What is 764 minus 4385?,-3621
What is 1303 minus 5487?,-4184
What is 6824 minus 127?,6697
What is 4369 minus 3714?,655
What is 2936 minus 4151?,-1215
What is 6050 minus 8581?,-2531
What is 1858 minus 2800?,-942
What is 8149 minus 3264?,4885
What is 9288 minus 9997?,-709
What is 9720 minus 1211?,8509
What is 6684 minus 4672?,2012
What is 698 minus 4227?,-3529
What is 85 minus 492?,-407
What is 9941 minus 2599?,7342
What is 5396 minus 2817?,2579
What is 6627 minus 3837?,2790
What is 9552 minus 8988?,564
What is 3242 minus 517?,2725
What is 8898 minus 3104?,5794
What is 7436 minus 8957?,-1521
What is 7366 minus 9718?,-2352
What is 5484 minus 5679?,-195
What is 5983 minus 1917?,4066
What is 273 minus 6861?,-6588
What is 5958 minus 3048?,2910
What is 7862 minus 3736?,4126
What is 6308 minus 9828?,-3520
What is 242 minus 3083?,-2841
What is 8099 minus 6772?,1327
What is 6427 minus 2650?,3777
What is 2520 minus 7026?,-4506
What is 6246 minus 7286?,-1040
What is 3517 minus 4140?,-623
What is 1034 minus 2593?,-1559
What is 9314 minus 36?,9278
What is 4928 minus 3024?,1904
What is 1617 minus 2526?,-909
What is 4100 minus 2889?,1211
What is 6519 minus 4204?,2315
What is 8546 minus 6900?,1646
What is 5249 minus 8822?,-3573
What is 6952 minus 8036?,-1084
What is 7603 minus 1965?,5638
What is 4109 minus 9916?,-5807
What is 5162 minus 4210?,952
What is 4136 minus 4667?,-531
What is 6150 minus 9960?,-3810
What is 8418 minus 381?,8037
What is 8191 minus 8417?,-226
What is 8226 minus 3325?,4901
What is 6912 minus 4460?,2452
What is 6662 minus 593?,6069
What is 353 minus 6791?,-6438
What is 9102 minus 1403?,7699
What is 4558 minus 416?,4142
What is 480 minus 8074?,-7594
What is 6390 minus 8741?,-2351
What is 5729 minus 8999?,-3270
What is 7729 minus 8583?,-854
What is 7289 minus 9107?,-1818
What is 7780 minus 9472?,-1692
What is 3031 minus 9619?,-6588
What is 409 minus 9947?,-9538
What is 5828 minus 3444?,2384
What is 5044 minus 7052?,-2008
What is 1092 minus 3591?,-2499
What is 1595 minus 2708?,-1113
What is 9934 minus 7424?,2510
What is 2108 minus 8144?,-6036
What is 5171 minus 7212?,-2041
What is 2531 minus 8007?,-5476
What is 4134 minus 8048?,-3914
What is 5589 minus 8600?,-3011
What is 3671 minus 735?,2936
What is 5910 minus 8367?,-2457
What is 4322 minus 6452?,-2130
What is 8767 minus 9751?,-984
What is 1576 minus 5025?,-3449
What is 2125 minus 8256?,-6131
What is 2288 minus 2382?,-94
What is 1046 minus 5569?,-4523
What is 3187 minus 725?,2462
What is 442 minus 8022?,-7580
What is 7714 minus 1277?,6437
What is 9398 minus 8577?,821
What is 828 minus 2282?,-1454
What is 7642 minus 9226?,-1584
What is 2218 minus 9226?,-7008
What is 4231 minus 1326?,2905
What is 4955 minus 5844?,-889
What is 2139 minus 7666?,-5527
What is 6072 minus 700?,5372
What is 5404 minus 1691?,3713
What is 1649 minus 1803?,-154
What is 5020 minus 5051?,-31
What is 9504 minus 5984?,3520
What is 2957 minus 116?,2841
What is 7783 minus 6634?,1149
What is 6628 minus 3505?,3123
What is 1496 minus 6844?,-5348
What is 4371 minus 7967?,-3596
What is 7076 minus 8074?,-998
What is 6173 minus 2382?,3791
What is 7032 minus 3369?,3663
What is 6948 minus 3146?,3802
What is 4384 minus 1174?,3210
What is 2242 minus 7618?,-5376
What is 5273 minus 5945?,-672
What is 4773 minus 7370?,-2597
What is 5629 minus 4031?,1598
What is 2658 minus 7555?,-4897
What is 2089 minus 5568?,-3479
What is 3589 minus 8146?,-4557
What is 2528 minus 1587?,941
What is 8793 minus 9605?,-812
What is 9904 minus 7286?,2618
What is 5210 minus 2853?,2357
What is 1433 minus 5179?,-3746
What is 2673 minus 4461?,-1788
What is 5836 minus 1910?,3926
What is 1842 minus 6206?,-4364
What is 5276 minus 5369?,-93
What is 5073 minus 5460?,-387
What is 24 minus 3100?,-3076
What is 4954 minus 3056?,1898
What is 2781 minus 9138?,-6357
What is 2605 minus 7786?,-5181
What is 3944 minus 1300?,2644
What is 8579 minus 4253?,4326
What is 1732 minus 835?,897
What is 6207 minus 1462?,4745
What is 6407 minus 7599?,-1192
What is 7940 minus 2307?,5633
What is 2304 minus 945?,1359
What is 1852 minus 2477?,-625
What is 1961 minus 6620?,-4659
What is 9953 minus 1538?,8415
What is 4609 minus 1340?,3269
What is 9448 minus 9512?,-64
What is 1632 minus 3553?,-1921
What is 4950 minus 6602?,-1652
What is 2819 minus 8700?,-5881
What is 7415 minus 4371?,3044
What is 5533 minus 2860?,2673
What is 6613 minus 4274?,2339
What is 2903 minus 2651?,252
What is 1403 minus 3463?,-2060
What is 8521 minus 5858?,2663
What is 7468 minus 1487?,5981
What is 5439 minus 8459?,-3020
What is 6952 minus 4952?,2000
What is 7514 minus 921?,6593
What is 2294 minus 5720?,-3426
What is 2873 minus 8183?,-5310
What is 3705 minus 3787?,-82
What is 1067 minus 2058?,-991
What is 7208 minus 7114?,94
What is 1630 minus 5910?,-4280
What is 3681 minus 1983?,1698
What is 5281 minus 2195?,3086
What is 3265 minus 3880?,-615
What is 8965 minus 5152?,3813
What is 8135 minus 5627?,2508
What is 9662 minus 7883?,1779
What is 8262 minus 4422?,3840
What is 4849 minus 298?,4551
What is 2952 minus 4449?,-1497
What is 3206 minus 8199?,-4993
What is 8985 minus 1804?,7181
What is 5108 minus 7204?,-2096
What is 2850 minus 1797?,1053
What is 795 minus 7459?,-6664
What is 8686 minus 8658?,28
What is 9199 minus 9220?,-21
What is 8954 minus 6156?,2798
What is 6878 minus 5201?,1677
What is 9964 minus 5535?,4429
What is 3714 minus 5420?,-1706
What is 8099 minus 2372?,5727
What is 8513 minus 426?,8087
What is 7894 minus 2290?,5604
What is 22 minus 1377?,-1355
What is 9207 minus 306?,8901
What is 2266 minus 1792?,474
What is 900 minus 5261?,-4361
What is 5109 minus 3175?,1934
What is 1027 minus 785?,242
What is 3764 minus 2905?,859
What is 5895 minus 6272?,-377
What is 8686 minus 6031?,2655
What is 6860 minus 3437?,3423
What is 6424 minus 649?,5775
What is 9770 minus 3653?,6117
What is 9321 minus 120?,9201
What is 7306 minus 176?,7130
What is 6797 minus 2514?,4283
What is 3295 minus 1038?,2257
What is 9484 minus 2118?,7366
What is 5184 minus 4596?,588
What is 4830 minus 7412?,-2582
What is 5607 minus 8579?,-2972
What is 6772 minus 8047?,-1275
What is 5401 minus 4361?,1040
What is 8460 minus 4986?,3474
What is 7269 minus 8752?,-1483
What is 5440 minus 6575?,-1135
What is 5494 minus 6612?,-1118
What is 4592 minus 233?,4359
What is 3507 minus 7650?,-4143
What is 4895 minus 6605?,-1710
What is 7021 minus 2126?,4895
What is 2930 minus 7820?,-4890
What is 3118 minus 2798?,320
What is 3161 minus 1276?,1885
What is 4434 minus 8234?,-3800
What is 8294 minus 2683?,5611
What is 9621 minus 3030?,6591
What is 7945 minus 1988?,5957
What is 7885 minus 4065?,3820
What is 7111 minus 3009?,4102
What is 1904 minus 891?,1013
What is 8452 minus 626?,7826
What is 1472 minus 1547?,-75
What is 9687 minus 2250?,7437
What is 2410 minus 9223?,-6813
What is 3438 minus 5883?,-2445
What is 5999 minus 1636?,4363
What is 1569 minus 6171?,-4602
What is 8000 minus 2058?,5942
What is 5499 minus 9395?,-3896
What is 8556 minus 3328?,5228
What is 9948 minus 3666?,6282
What is 9784 minus 9340?,444
What is 7274 minus 9880?,-2606
What is 4701 minus 1563?,3138
What is 2299 minus 6854?,-4555
What is 1565 minus 3088?,-1523
What is 2134 minus 2915?,-781
What is 4353 minus 4515?,-162
What is 5319 minus 2771?,2548
What is 7300 minus 5505?,1795
What is 8949 minus 1639?,7310
What is 1480 minus 6493?,-5013
What is 188 minus 1020?,-832
What is 3090 minus 5627?,-2537
What is 7130 minus 4066?,3064
What is 5421 minus 7003?,-1582
What is 9653 minus 2030?,7623
What is 5377 minus 1073?,4304
What is 7892 minus 9961?,-2069
